filename,word_count,char_count,char_no_space_count,line_count
104-10172-10278.txt,338,2074,1735,77
104-10172-10279.txt,565,3505,2938,120
104-10173-10078.txt,2912,16896,13972,450
104-10173-10097.txt,649,3943,3292,90
104-10173-10104.txt,64496,372585,307806,13503
104-10173-10130.txt,11952,71754,59756,2032
104-10173-10132.txt,12623,76020,63349,2058
104-10173-10134.txt,36191,216869,180534,6930
104-10173-10135.txt,91199,534075,442535,17789
104-10173-10166.txt,11431,68881,57402,3021
104-10173-10170.txt,24261,148514,124151,5169
104-10173-10171.txt,8500,51675,43125,2748
104-10174-10030.txt,345,2062,1714,90
104-10174-10033.txt,160,999,838,37
104-10174-10036.txt,283,1639,1355,57
104-10174-10037.txt,390,2285,1894,58
104-10174-10038.txt,1188,7009,5818,134
104-10174-10041.txt,136,798,661,36
104-10174-10043.txt,589,3566,2975,93
104-10174-10058.txt,170,1087,916,54
104-10174-10064.txt,32405,197549,165014,6445
104-10174-10065.txt,139806,799611,659243,25398
104-10174-10068.txt,36440,215891,179275,9380
104-10174-10069.txt,24066,147122,122902,6662
104-10174-10071.txt,96821,576212,478974,18106
104-10174-10072.txt,11334,64253,52886,1925
104-10175-10085.txt,7328,44007,36639,1836
104-10175-10101.txt,258,1529,1270,82
104-10175-10110.txt,518,3357,2836,173
104-10175-10114.txt,417,2639,2219,127
104-10175-10133.txt,1627,8516,6885,208
104-10175-10152.txt,349,2171,1820,75
104-10175-10176.txt,8141,47910,39731,2127
104-10175-10179.txt,8685,55295,46588,2176
104-10176-10004.txt,62130,364491,302120,12723
104-10176-10005.txt,52839,310600,257511,13818
104-10176-10006.txt,75539,443225,367448,15839
104-10176-10010.txt,16071,95152,79024,4245
104-10176-10015.txt,3550,22558,18994,643
104-10176-10020.txt,1494,9082,7584,213
104-10176-10067.txt,13067,77071,63945,3093
104-10176-10068.txt,10735,64715,53917,3172
104-10176-10069.txt,15388,92453,76992,3788
104-10176-10070.txt,42976,248777,205675,10411
104-10176-10073.txt,73980,444249,369869,19426
104-10176-10075.txt,35288,217789,182288,10599
104-10176-10222.txt,35126,203197,167941,6915
104-10177-10047.txt,440,2593,2151,84
104-10177-10121.txt,6794,41100,34274,1768
104-10177-10134.txt,41656,241942,200147,10759
104-10177-10135.txt,14848,90190,75269,3259
104-10177-10147.txt,11141,67978,56763,4295
104-10177-10174.txt,387,2221,1832,138
104-10177-10175.txt,549,3290,2739,179
104-10177-10206.txt,10421,62349,51862,2969
104-10177-10217.txt,21263,121220,99910,4460
104-10177-10219.txt,3900,24240,20320,884
104-10177-10220.txt,2862,17696,14816,849
104-10177-10221.txt,8312,51648,43292,1917
104-10177-10224.txt,8241,50442,42153,2432
104-10177-10225.txt,6646,39561,32895,967
104-10177-10226.txt,27056,166014,138829,7078
104-10177-10239.txt,2980,17805,14816,451
104-10178-10000.txt,60372,369411,308729,17994
104-10178-10001.txt,44528,269301,224545,13765
104-10178-10002.txt,18094,109600,91414,4869
104-10178-10046.txt,164,997,832,51
104-10178-10049.txt,303,1668,1364,43
104-10178-10052.txt,290,1805,1514,53
104-10178-10054.txt,217,1398,1179,72
104-10178-10071.txt,374,2225,1849,101
104-10178-10078.txt,20798,121977,101059,7358
104-10178-10096.txt,7738,46885,39112,1851
104-10178-10106.txt,215,1338,1122,88
104-10178-10112.txt,556,3339,2776,246
104-10178-10120.txt,402,2468,2064,151
104-10178-10124.txt,272,1634,1361,92
104-10178-10130.txt,459,2962,2501,151
104-10178-10136.txt,622,3989,3364,219
104-10178-10137.txt,744,4459,3709,300
104-10178-10154.txt,43822,261920,217852,12687
104-10178-10334.txt,20209,118271,97956,6415
104-10179-10022.txt,156,901,744,53
104-10179-10025.txt,1853,11159,9302,228
104-10179-10027.txt,170,971,800,78
104-10179-10088.txt,432,2418,1984,129
104-10179-10104.txt,2056,12577,10512,473
104-10179-10113.txt,690,3930,3238,184
104-10179-10121.txt,320,2086,1765,82
104-10179-10122.txt,256,1429,1172,114
104-10179-10134.txt,889,5112,4220,161
104-10179-10136.txt,860,4979,4116,160
104-10179-10143.txt,488,2845,2355,124
104-10179-10167.txt,545,3535,2988,96
104-10179-10182.txt,2829,16266,13428,392
104-10179-10195.txt,355,2163,1805,108
104-10179-10209.txt,825,4760,3931,152
104-10179-10232.txt,770,4713,3940,114
104-10179-10233.txt,154,921,766,63
104-10180-10031.txt,193,1206,1012,57
104-10180-10042.txt,23912,133420,109330,7329
104-10180-10044.txt,46789,273665,226651,10975
104-10180-10050.txt,29381,178734,149198,8367
104-10180-10062.txt,438,2463,2023,133
104-10180-10138.txt,1522,9076,7550,342
104-10180-10155.txt,158,973,814,42
104-10180-10156.txt,769,5087,4316,163
104-10180-10162.txt,392,2358,1964,129
104-10180-10165.txt,243,1488,1244,65
104-10180-10176.txt,179,1009,829,55
104-10180-10178.txt,264,1598,1333,77
104-10180-10179.txt,202,1259,1056,85
104-10180-10180.txt,292,1754,1460,100
104-10180-10200.txt,41,279,237,17
104-10180-10210.txt,14063,87112,72988,3193
104-10180-10215.txt,693,4193,3498,137
104-10180-10218.txt,276,1707,1430,53
104-10180-10233.txt,152,887,734,68
104-10180-10235.txt,261,1627,1365,39
104-10181-10005.txt,24436,146297,121737,6802
104-10181-10007.txt,26296,153429,127011,6311
104-10181-10011.txt,61253,357785,296274,14547
104-10181-10081.txt,199,1238,1038,41
104-10181-10099.txt,7629,46160,38492,2243
104-10181-10107.txt,246,1527,1280,77
104-10181-10117.txt,390,2370,1978,60
104-10181-10152.txt,367,2372,2003,108
104-10181-10154.txt,16428,100535,84039,3588
104-10181-10174.txt,393,2398,2003,87
104-10181-10184.txt,366,2134,1766,161
104-10182-10000.txt,8325,50047,41680,2142
104-10182-10002.txt,38914,232745,193687,7167
104-10182-10003.txt,46837,279874,232850,7559
104-10182-10004.txt,44871,260527,215480,7693
104-10182-10007.txt,13394,81277,67801,4039
104-10182-10052.txt,37463,225300,187638,10263
104-10182-10057.txt,46497,275622,228913,10143
104-10182-10069.txt,28321,173517,145061,7927
104-10182-10071.txt,34525,208935,174259,7844
104-10182-10072.txt,33115,201944,168720,6726
104-10182-10073.txt,21303,128381,106948,5320
104-10182-10128.txt,117,778,660,37
104-10182-10137.txt,237,1460,1222,44
104-10183-10011.txt,197,1049,851,91
104-10183-10022.txt,686,4149,3460,146
104-10183-10037.txt,204,1157,952,70
104-10183-10039.txt,228,1296,1067,78
104-10183-10043.txt,615,3537,2920,153
104-10183-10044.txt,199,1161,961,84
104-10183-10139.txt,196,1077,880,85
104-10183-10232.txt,366,2132,1764,113
104-10183-10233.txt,404,2438,2032,152
104-10183-10239.txt,191,1094,902,83
104-10183-10240.txt,239,1365,1125,85
104-10183-10259.txt,623,3782,3157,102
104-10183-10260.txt,800,4898,4095,141
104-10183-10261.txt,394,2404,2008,93
104-10183-10262.txt,427,2538,2109,115
104-10183-10267.txt,373,2256,1881,97
104-10183-10276.txt,4688,29533,24818,1098
104-10183-10325.txt,248,1559,1310,105
104-10183-10331.txt,367,2216,1847,87
104-10183-10333.txt,238,1497,1258,95
104-10183-10335.txt,305,1857,1550,91
104-10183-10346.txt,2219,13615,11387,510
104-10183-10347.txt,338,1872,1531,120
104-10183-10355.txt,6542,39602,33021,2053
104-10183-10366.txt,22876,140456,117445,7398
104-10183-10376.txt,399,2327,1926,132
104-10183-10384.txt,230,1297,1066,49
104-10183-10436.txt,223,1372,1148,93
104-10183-10437.txt,345,2065,1719,64
104-10183-10439.txt,548,3115,2565,77
104-10185-10009.txt,418,2367,1947,70
104-10185-10024.txt,568,3600,3028,190
104-10185-10030.txt,1532,8924,7384,309
104-10185-10105.txt,760,4621,3859,160
104-10185-10110.txt,721,4249,3526,162
104-10185-10117.txt,1076,6429,5350,212
104-10185-10128.txt,614,3792,3176,141
104-10185-10171.txt,155,873,717,58
104-10185-10202.txt,301,1909,1607,70
104-10185-10205.txt,157,906,748,47
104-10185-10209.txt,178,1122,943,40
104-10185-10228.txt,125,741,615,26
104-10185-10230.txt,101,580,478,25
104-10185-10234.txt,144,889,744,29
104-10185-10243.txt,155,885,729,28
104-10185-10244.txt,1545,9551,7999,326
104-10185-10247.txt,162,974,811,38
104-10185-10248.txt,171,1002,830,44
104-10185-10252.txt,171,1086,914,38
104-10185-10253.txt,230,1385,1154,87
104-10185-10315.txt,208,1221,1012,63
104-10186-10004.txt,207,1292,1084,54
104-10186-10008.txt,146,1281,1134,103
104-10186-10021.txt,386,2302,1914,108
104-10186-10037.txt,153,903,749,53
104-10186-10088.txt,2102,13637,11528,761
104-10186-10099.txt,2629,17415,14777,882
104-10186-10235.txt,885,5398,4511,173
104-10186-10264.txt,806,4884,4076,158
104-10186-10269.txt,718,4297,3577,154
104-10186-10308.txt,2113,13682,11562,764
104-10186-10309.txt,2617,17418,14792,879
104-10186-10382.txt,178,1077,898,68
104-10186-10410.txt,698,4046,3344,216
104-10187-10003.txt,24737,149933,125070,6930
104-10187-10009.txt,59586,368537,308765,12246
104-10187-10014.txt,67986,432542,364270,16299
104-10187-10030.txt,38641,231373,192564,9747
104-10187-10071.txt,556,3364,2805,145
104-10187-10103.txt,779,4776,3994,153
104-10187-10109.txt,636,3895,3256,172
104-10187-10110.txt,326,1957,1629,112
104-10187-10111.txt,120,745,624,51
104-10187-10113.txt,419,2557,2136,111
104-10187-10117.txt,151,905,753,60
104-10187-10142.txt,196,1159,962,74
104-10187-10146.txt,182,1069,886,82
104-10187-10147.txt,150,851,700,57
104-10187-10149.txt,233,1340,1106,99
104-10187-10174.txt,134,894,759,57
104-10187-10208.txt,425,2516,2089,104
104-10188-10000.txt,54175,345230,290834,11776
104-10188-10001.txt,32346,181778,149313,6600
104-10188-10002.txt,18313,109691,91267,6126
104-10188-10003.txt,22032,137582,115471,5450
104-10188-10012.txt,16166,102602,86358,4489
104-10188-10015.txt,5525,33823,28268,1848
104-10188-10023.txt,14008,86185,72103,4543
104-10188-10454.txt,220,1247,1026,74
104-10192-10110.txt,15133,93623,78434,3281
104-10192-10154.txt,232,1351,1118,77
104-10192-10229.txt,602,3611,3005,149
104-10192-10266.txt,461,2830,2367,109
104-10192-10284.txt,621,3992,3368,180
104-10193-10016.txt,3288,18979,15683,551
104-10193-10069.txt,32282,195975,163597,8365
104-10193-10075.txt,22409,135734,113255,6317
104-10193-10076.txt,26967,163028,135948,9254
104-10193-10077.txt,45817,282736,236770,12706
104-10193-10079.txt,78596,482711,403827,23516
104-10193-10160.txt,24762,155887,131049,5311
104-10193-10163.txt,12792,71433,58582,3925
104-10194-10001.txt,44212,269938,225581,12951
104-10194-10012.txt,84269,520784,436177,24252
104-10194-10014.txt,64133,393365,329000,19077
104-10194-10015.txt,16765,104042,87197,4610
104-10194-10017.txt,20509,125338,104759,6106
104-10194-10019.txt,69527,426825,357091,18867
104-10194-10022.txt,35617,215239,179472,11618
104-10194-10023.txt,68740,412792,343822,20009
104-10194-10024.txt,6984,43511,36492,1661
104-10194-10026.txt,89523,544049,454168,25813
104-10195-10002.txt,58029,366253,308033,13815
104-10195-10003.txt,40435,245534,204970,11984
104-10209-10017.txt,30554,174641,143991,5608
104-10209-10018.txt,3202,19774,16551,1093
104-10209-10019.txt,13043,77718,64599,4007
104-10209-10025.txt,268,1695,1425,76
104-10209-10164.txt,203,1355,1150,152
104-10209-10259.txt,786,4667,3879,111
104-10210-10009.txt,52563,313530,260700,8869
104-10210-10020.txt,5851,35998,30126,1091
104-10210-10021.txt,7337,44340,36964,1581
104-10210-10037.txt,37315,217091,179666,7946
104-10210-10068.txt,109899,649114,538950,15287
104-10211-10001.txt,85687,518432,432504,12832
104-10211-10146.txt,133,860,726,51
104-10211-10326.txt,292,1830,1537,64
104-10213-10002.txt,1533,10229,8689,311
104-10213-10202.txt,5390,33023,27614,1081
104-10213-10209.txt,5631,36120,30475,797
104-10213-10314.txt,2034,12164,10120,562
104-10213-10352.txt,5732,35137,29384,1227
104-10214-10034.txt,15677,95641,79900,2535
104-10215-10003.txt,851,5256,4402,139
104-10215-10004.txt,1178,7547,6363,376
104-10215-10005.txt,549,3292,2741,162
104-10215-10018.txt,280,1672,1391,90
104-10215-10035.txt,465,2871,2404,117
104-10215-10096.txt,25499,155437,129805,7717
104-10215-10099.txt,17396,106884,89391,5017
104-10215-10125.txt,13013,79519,66430,2540
104-10215-10126.txt,1122,6918,5789,348
104-10215-10128.txt,5683,35101,29400,1027
104-10215-10129.txt,16841,104639,87706,4365
104-10215-10139.txt,287,1705,1416,87
104-10215-10145.txt,788,5394,4600,356
104-10215-10146.txt,692,4670,3974,179
104-10215-10149.txt,609,3889,3277,165
104-10215-10151.txt,640,4010,3367,177
104-10215-10153.txt,579,3719,3137,164
104-10215-10188.txt,222,1298,1075,83
104-10215-10200.txt,601,3751,3147,94
104-10215-10212.txt,42507,259555,216898,7926
104-10215-10214.txt,35494,219252,183590,8933
104-10215-10215.txt,15845,98963,83039,3498
104-10215-10246.txt,46405,289661,243046,9947
104-10216-10000.txt,249,1545,1295,65
104-10216-10001.txt,151,921,769,53
104-10216-10002.txt,212,1399,1186,56
104-10216-10029.txt,368,2245,1876,104
104-10216-10046.txt,377,2349,1970,132
104-10216-10073.txt,793,4927,4132,169
104-10216-10075.txt,1418,8828,7407,223
104-10216-10100.txt,577,3494,2915,93
104-10216-10148.txt,3822,23285,19446,958
104-10216-10159.txt,693,4050,3352,203
104-10216-10171.txt,698,4089,3388,113
104-10216-10199.txt,266,1703,1435,92
104-10216-10202.txt,163,970,806,85
104-10216-10234.txt,1739,9948,8204,309
104-10216-10238.txt,136,804,667,59
104-10216-10273.txt,922,5927,5001,220
104-10216-10338.txt,355,2222,1865,115
104-10216-10397.txt,249,1511,1261,82
104-10216-10398.txt,2084,12412,10322,328
104-10217-10000.txt,1716,10043,8323,220
104-10217-10185.txt,8506,50774,42215,2648
104-10217-10196.txt,334,2059,1723,114
104-10217-10221.txt,96935,562368,465157,16796
104-10217-10223.txt,47431,286256,238620,10658
104-10217-10225.txt,66198,395753,329316,13293
104-10217-10228.txt,250,1421,1170,41
104-10218-10007.txt,49970,298274,248121,12203
104-10218-10008.txt,26455,155569,129008,7696
104-10218-10009.txt,34418,203846,169265,9835
104-10218-10013.txt,13163,77102,63877,3278
104-10218-10032.txt,36590,222730,185973,9106
104-10218-10033.txt,6832,40742,33847,1620
104-10218-10034.txt,32584,199666,166917,7534
104-10218-10035.txt,2249,14208,11952,404
104-10218-10060.txt,258,1519,1260,107
104-10218-10083.txt,480,3061,2579,157
104-10218-10097.txt,329,1881,1550,85
104-10219-10003.txt,11633,70414,58720,2563
104-10219-10005.txt,35162,213590,178283,7893
104-10219-10064.txt,353,2299,1944,103
104-10219-10066.txt,13924,86622,72619,3985
104-10219-10110.txt,814,4818,4001,150
104-10219-10143.txt,1286,8158,6865,410
104-10219-10153.txt,36100,217876,181610,8700
104-10219-10154.txt,3871,22638,18756,583
104-10219-10282.txt,1227,7421,6190,199
104-10219-10283.txt,1355,8324,6965,206
104-10219-10418.txt,423,2460,2035,106
104-10219-10439.txt,237,1428,1190,35
104-10220-10019.txt,203,1192,988,82
104-10220-10020.txt,426,2477,2049,131
104-10220-10028.txt,13932,83490,69483,4503
104-10220-10033.txt,216,1241,1024,72
104-10220-10034.txt,163,970,806,67
104-10220-10035.txt,283,1685,1401,92
104-10220-10036.txt,204,1083,878,72
104-10220-10037.txt,143,835,691,64
104-10220-10038.txt,251,1397,1145,78
104-10220-10069.txt,1344,8182,6828,502
104-10220-10074.txt,247,1612,1364,68
104-10220-10128.txt,27721,167699,139826,8973
104-10220-10224.txt,138,776,637,67
104-10220-10293.txt,211,1317,1105,62
104-10220-10294.txt,259,1569,1308,70
104-10221-10002.txt,52040,316391,264117,12798
104-10221-10003.txt,37261,213004,175589,9232
104-10221-10004.txt,80970,467111,385833,17376
104-10221-10007.txt,11293,68999,57633,3523
104-10221-10020.txt,550,3314,2762,93
104-10221-10021.txt,221,1421,1199,35
104-10221-10022.txt,31056,183657,152469,6739
104-10221-10026.txt,9895,60279,50331,2527
104-10221-10032.txt,231,1401,1169,84
104-10221-10039.txt,7243,43618,36339,1629
104-10221-10222.txt,2073,12637,10559,332
104-10221-10310.txt,3823,23783,19952,627
104-10222-10000.txt,81410,491128,409404,25557
104-10222-10001.txt,1520,9502,7977,409
104-10222-10002.txt,56604,343951,287171,16384
104-10222-10005.txt,72987,451835,378539,21194
104-10222-10012.txt,97049,588385,490998,27686
104-10222-10019.txt,15803,93698,77834,5021
104-10222-10032.txt,10779,65558,54728,2636
104-10222-10033.txt,8198,48451,40221,2914
104-10222-10038.txt,75896,458195,382039,21035
104-10222-10040.txt,51394,302755,251192,15717
104-10222-10041.txt,39111,235218,195958,10402
104-10222-10042.txt,62235,376379,313942,17566
104-10222-10043.txt,3667,22288,18603,1233
104-10224-10000.txt,83752,512569,428441,23163
104-10224-10001.txt,47477,291323,243668,13211
104-10224-10002.txt,60847,361336,300226,20245
104-10224-10004.txt,35335,216251,180788,10405
104-10224-10006.txt,66509,406203,339427,20249
104-10224-10007.txt,86989,526466,439094,26569
104-10224-10008.txt,45942,274355,228173,13572
104-10224-10012.txt,93524,571766,477935,27575
104-10225-10000.txt,105123,633240,527710,18742
104-10225-10003.txt,112973,674345,560962,32962
104-10225-10006.txt,88801,534330,445215,26788
104-10225-10007.txt,64167,383062,318662,19105
104-10225-10009.txt,44513,265167,220413,13662
104-10225-10012.txt,52545,315693,262864,16658
104-10225-10027.txt,63644,395792,331944,14984
104-10225-10030.txt,22591,140854,118156,6766
104-10225-10035.txt,268,1628,1358,75
104-10226-10001.txt,918,5386,4465,136
104-10226-10011.txt,363,2104,1740,62
104-10226-10023.txt,93319,557550,463847,16233
104-10226-10024.txt,112754,681543,568352,24393
104-10226-10045.txt,1437,8202,6761,212
104-10226-10067.txt,170,1117,946,64
104-10226-10087.txt,504,3284,2777,171
104-10226-10090.txt,645,3871,3223,125
104-10226-10117.txt,5768,34386,28599,1064
104-10227-10000.txt,54725,332635,277688,9820
104-10227-10003.txt,235,1463,1227,38
104-10227-10046.txt,367,2134,1766,70
104-10227-10121.txt,720,4650,3925,287
104-10227-10150.txt,2754,16034,13272,336
104-10227-10153.txt,2450,15069,12609,477
104-10227-10271.txt,292,1937,1644,53
104-10228-10045.txt,461,2797,2334,119
104-10228-10076.txt,55,327,271,17
104-10228-10083.txt,590,3463,2870,272
104-10228-10419.txt,243,1476,1232,71
104-10229-10000.txt,34919,218741,183668,10693
104-10229-10002.txt,69687,421825,351697,27566
104-10229-10097.txt,338,2101,1761,144
104-10230-10153.txt,1369,8616,7235,632
104-10230-10154.txt,6961,44695,37653,3546
104-10231-10042.txt,899,6390,5485,408
104-10231-10418.txt,158,983,824,49
104-10232-10004.txt,2756,16024,13260,329
104-10232-10018.txt,9070,50901,41814,964
104-10232-10019.txt,2883,16776,13884,399
104-10234-10007.txt,464,2802,2336,96
104-10234-10050.txt,592,3408,2814,169
104-10234-10069.txt,386,2319,1931,147
104-10234-10083.txt,214,1368,1153,51
104-10234-10088.txt,167,990,822,76
104-10234-10096.txt,289,1866,1575,88
104-10234-10101.txt,743,4575,3829,139
104-10234-10102.txt,4556,26472,21907,603
104-10234-10105.txt,68,440,371,21
104-10234-10115.txt,868,5162,4290,325
104-10234-10124.txt,248,1515,1266,106
104-10234-10141.txt,1886,11400,9506,537
104-10234-10148.txt,225,1235,1009,64
104-10234-10155.txt,873,5287,4411,125
104-10235-10018.txt,276,1813,1535,131
104-10236-10053.txt,354,2332,1976,103
104-10236-10054.txt,424,2760,2334,133
104-10236-10056.txt,2742,15968,13218,339
104-10236-10075.txt,250,1532,1280,79
104-10237-10120.txt,1043,6210,5163,160
104-10241-10249.txt,271,1754,1482,91
104-10241-10250.txt,1062,5399,4333,257
104-10245-10000.txt,23903,147137,123089,7650
104-10245-10007.txt,13794,78878,65029,3555
104-10247-10037.txt,172,995,822,69
104-10247-10042.txt,786,4766,3977,251
104-10247-10064.txt,621,3618,2994,139
104-10247-10069.txt,657,4131,3471,190
104-10247-10070.txt,267,1677,1408,103
104-10247-10097.txt,2094,12467,10367,334
104-10248-10203.txt,254,1507,1252,48
104-10250-10035.txt,259,1555,1295,106
104-10250-10199.txt,1224,7246,6019,174
104-10250-10200.txt,484,2870,2384,92
104-10250-10267.txt,186,1094,907,46
104-10254-10015.txt,179,1157,977,38
104-10256-10058.txt,442,2842,2398,81
104-10256-10081.txt,495,2860,2363,167
104-10256-10187.txt,201,1310,1107,79
104-10256-10208.txt,818,5350,4528,241
104-10256-10213.txt,181,1176,994,72
104-10256-10268.txt,3528,21571,18030,581
104-10256-10273.txt,1079,6441,5359,145
104-10256-10283.txt,551,3442,2889,85
104-10256-10383.txt,346,2038,1691,69
104-10256-10428.txt,274,1733,1458,51
104-10260-10400.txt,245,1543,1297,81
104-10262-10385.txt,644,4082,3436,108
104-10263-10111.txt,18223,113637,95329,4106
104-10263-10139.txt,1350,7833,6479,281
104-10265-10118.txt,621,3619,2996,82
104-10265-10141.txt,241,1493,1251,63
104-10266-10026.txt,48945,288186,239046,12202
104-10266-10138.txt,82007,488387,405979,22584
104-10267-10196.txt,284,1700,1414,98
104-10269-10079.txt,135,770,634,48
104-10275-10176.txt,2784,16107,13314,361
104-10290-10038.txt,131,761,629,47
104-10290-10046.txt,320,1729,1407,97
104-10290-10055.txt,91,518,426,46
104-10290-10062.txt,73,427,353,32
104-10290-10155.txt,320,1729,1406,186
104-10290-10162.txt,252,1431,1177,98
104-10290-10168.txt,118,686,567,41
104-10290-10190.txt,1458,8911,7445,426
104-10290-10199.txt,121,713,591,43
104-10290-10210.txt,105,651,545,41
104-10290-10219.txt,149,884,734,34
104-10290-10273.txt,140,875,732,64
104-10290-10309.txt,380,2383,2001,74
104-10291-10000.txt,68644,430533,361605,19792
104-10291-10001.txt,89123,542604,453182,25721
104-10291-10002.txt,73016,435979,362690,22360
104-10291-10003.txt,3518,21916,18385,615
104-10291-10004.txt,94992,573665,478349,27979
104-10291-10009.txt,685,4096,3404,250
104-10291-10013.txt,72177,442051,369616,20536
104-10291-10014.txt,67743,409907,341940,18302
104-10291-10016.txt,12190,76499,64243,4518
104-10291-10017.txt,3596,22489,18871,993
104-10291-10019.txt,14027,87156,73062,3040
104-10291-10021.txt,13605,76827,63163,5535
104-10291-10022.txt,84871,527544,442407,22519
104-10295-10001.txt,1974,11570,9588,310
104-10295-10168.txt,207,1288,1080,58
104-10298-10095.txt,1585,9856,8265,262
104-10298-10184.txt,511,3139,2626,125
104-10300-10124.txt,797,4864,4065,107
104-10301-10000.txt,10271,65176,54852,2007
104-10301-10001.txt,4595,28330,23711,910
104-10301-10002.txt,2252,14125,11859,520
104-10301-10004.txt,91032,541897,450457,15699
104-10301-10008.txt,555,4154,3594,223
104-10301-10009.txt,2757,20099,17326,709
104-10301-10010.txt,4402,27378,22965,595
104-10301-10011.txt,7490,45273,37759,1192
104-10302-10000.txt,10027,59447,49379,1455
104-10302-10019.txt,6226,38826,32581,928
104-10302-10020.txt,5830,37038,31190,891
104-10302-10021.txt,1779,11216,9430,303
104-10302-10022.txt,4192,26505,22300,587
104-10302-10028.txt,18122,109264,91009,5595
104-10302-10030.txt,8703,54891,46160,1945
104-10303-10003.txt,555,3487,2929,78
104-10303-10007.txt,2004,12023,10012,290
104-10303-10008.txt,740,4742,3999,160
104-10304-10000.txt,4356,28152,23785,862
104-10305-10000.txt,47769,286773,238849,10515
104-10305-10005.txt,68859,404110,335030,12567
104-10306-10003.txt,5131,31057,25907,735
104-10306-10007.txt,625,3795,3167,108
104-10306-10010.txt,3018,18158,15128,482
104-10306-10011.txt,1930,10985,9050,631
104-10306-10016.txt,5031,29266,24216,705
104-10306-10018.txt,8506,50869,42334,1226
104-10306-10020.txt,4060,24970,20890,568
104-10306-10021.txt,4886,30306,25399,806
104-10306-10024.txt,20732,125568,104765,3158
104-10306-10025.txt,16753,70632,53755,6122
104-10307-10006.txt,5460,34597,29120,765
104-10307-10024.txt,3511,22790,19262,572
104-10308-10023.txt,1256,7748,6489,258
104-10308-10024.txt,279,1829,1548,58
104-10308-10029.txt,363,2388,2023,64
104-10308-10043.txt,596,3684,3084,165
104-10308-10044.txt,3035,16806,13763,384
104-10308-10053.txt,751,4711,3957,111
104-10308-10054.txt,420,2454,2032,82
104-10308-10062.txt,4160,24317,20150,577
104-10308-10086.txt,766,4319,3550,174
104-10308-10127.txt,2440,14916,12471,390
104-10308-10163.txt,1373,8118,6740,223
104-10308-10165.txt,470,2889,2417,137
104-10308-10168.txt,435,2483,2046,61
104-10308-10189.txt,314,1879,1564,65
104-10308-10208.txt,1372,8058,6680,243
104-10308-10269.txt,596,3602,3003,149
104-10308-10287.txt,445,2734,2287,72
104-10310-10014.txt,474,2863,2386,89
104-10310-10020.txt,18738,112518,93711,2913
104-10310-10104.txt,208,1232,1023,43
104-10310-10116.txt,263,1679,1415,49
104-10310-10118.txt,742,4370,3625,120
104-10310-10142.txt,205,1189,983,67
104-10320-10038.txt,260,1607,1346,80
104-10320-10039.txt,389,2374,1983,134
104-10322-10056.txt,922,5782,4856,293
104-10322-10101.txt,768,4740,3968,185
104-10322-10104.txt,678,3982,3302,94
104-10324-10000.txt,10432,55725,45269,1396
104-10324-10002.txt,60452,330238,269586,7004
104-10326-10001.txt,397,2501,2102,81
104-10326-10002.txt,455,2947,2490,89
104-10326-10010.txt,628,4130,3500,111
104-10326-10012.txt,385,2720,2333,96
104-10326-10013.txt,639,4073,3432,121
104-10326-10014 (c06931192).txt,1091,6825,5730,198
104-10326-10014.txt,944,5784,4837,152
104-10326-10015.txt,942,5843,4898,152
104-10326-10016.txt,1192,7964,6768,200
104-10326-10017.txt,1072,6889,5814,166
104-10326-10018.txt,649,4436,3785,132
104-10326-10022.txt,1595,9913,8314,250
104-10326-10026.txt,381,2638,2255,90
104-10326-10027.txt,1294,8280,6981,235
104-10326-10028.txt,575,3687,3109,199
104-10326-10029.txt,231,1482,1250,58
104-10326-10030.txt,257,1582,1324,68
104-10326-10031.txt,1271,8074,6799,216
104-10326-10032.txt,1271,8068,6793,221
104-10326-10033.txt,1302,8250,6944,221
104-10326-10034.txt,1268,8035,6763,229
104-10326-10035.txt,1270,8056,6782,215
104-10326-10036.txt,1277,8040,6759,235
104-10326-10037.txt,1266,8021,6751,220
104-10326-10038.txt,1280,8141,6857,217
104-10326-10039.txt,388,2519,2129,89
104-10326-10040.txt,744,5014,4267,168
104-10326-10041.txt,202,1339,1136,63
104-10326-10042.txt,239,1583,1343,63
104-10326-10043.txt,874,5792,4915,150
104-10326-10044.txt,229,1463,1233,61
104-10326-10045.txt,363,2384,2019,82
104-10326-10046.txt,1736,9914,8174,220
104-10326-10047.txt,291,1809,1517,66
104-10326-10048.txt,493,3061,2566,103
104-10326-10049.txt,955,5627,4669,149
104-10326-10050.txt,924,5921,4994,149
104-10326-10051.txt,434,2748,2312,90
104-10326-10052.txt,252,1626,1372,83
104-10326-10053.txt,758,4531,3770,136
104-10326-10054.txt,941,6229,5284,261
104-10326-10055.txt,213,1343,1129,67
104-10326-10056.txt,1133,7503,6366,221
104-10326-10057.txt,1238,7527,6286,180
104-10326-10058.txt,2126,13679,11548,317
104-10326-10059.txt,2321,14947,12620,375
104-10326-10060.txt,2537,16340,13796,440
104-10326-10062.txt,482,3106,2622,101
104-10326-10063.txt,1724,10021,8293,251
104-10326-10064.txt,518,3397,2877,118
104-10326-10065.txt,163,1064,900,53
104-10326-10066.txt,181,1196,1014,51
104-10326-10067.txt,483,3132,2647,104
104-10326-10068.txt,288,1923,1634,74
104-10326-10069.txt,496,3067,2569,90
104-10326-10070.txt,251,1642,1390,61
104-10326-10071.txt,225,1586,1360,64
104-10326-10072.txt,841,5522,4678,178
